============================= test session starts =============================
platform win32 -- Python 3.12.4, pytest-8.4.2, pluggy-1.6.0 -- E:\code for project\bimnet-zcode\.venv\Scripts\python.exe
cachedir: .pytest_cache
rootdir: E:\code for project\bimnet-zcode
tests/ifc_repair/test_phase12_success_cases.py::test_live_proof_cannot_bypass_underlying_damage_authority[schema_downgrade-l0.structural.live:source_manifest_schema] PASSED [ 36%]
tests/ifc_repair/test_phase12_success_cases.py::test_live_proof_cannot_bypass_underlying_damage_authority[missing_base-l0.structural.live:base_damage_manifest_missing] PASSED [ 36%]
tests/ifc_repair/test_phase12_success_cases.py::test_live_proof_cannot_bypass_underlying_damage_authority[base_binding-l0.structural.live:base_damage_binding] PASSED [ 36%]
tests/ifc_repair/test_phase12_success_cases.py::test_validator_cli_accepts_the_frozen_root_option PASSED [ 36%]
tests/ifc_repair/test_phase12_success_cases.py::test_proof_validation_v02_formalizes_the_validator_curator_boundary PASSED [ 36%]
tests/ifc_repair/test_phase12_success_cases.py::test_unrecomputed_property_authority_distinguishes_non_property_from_alias PASSED [ 37%]
tests/ifc_repair/test_phase12_success_cases.py::test_live_curator_rejects_non_v02_or_non_strict_property_authority[old-contract] PASSED [ 37%]
tests/ifc_repair/test_phase12_success_cases.py::test_live_curator_rejects_non_v02_or_non_strict_property_authority[required-property-case-not-applicable] PASSED [ 37%]
tests/ifc_repair/test_phase12_success_cases.py::test_public_curate_runs_validator_in_a_separate_process_before_install PASSED [ 37%]
tests/ifc_repair/test_phase12_success_cases.py::test_public_curate_installs_only_two_strict_success_cases_after_validation PASSED [ 37%]
tests/ifc_repair/test_phase12_success_cases.py::test_public_curate_resolves_the_latest_timestamped_runner_directory PASSED [ 38%]
tests/ifc_repair/test_phase12_success_cases.py::test_public_curate_rejects_forged_passed_validator_summary_without_install[wrong-case-ids] PASSED [ 38%]
tests/ifc_repair/test_phase12_success_cases.py::test_public_curate_rejects_forged_passed_validator_summary_without_install[wrong-count] PASSED [ 38%]
tests/ifc_repair/test_phase12_success_cases.py::test_public_curate_rejects_forged_passed_validator_summary_without_install[not-recomputed] PASSED [ 38%]
tests/ifc_repair/test_phase12_success_cases.py::test_public_curate_rejects_forged_passed_validator_summary_without_install[legacy] PASSED [ 38%]
tests/ifc_repair/test_phase9_large_building.py::test_large_building_uses_public_api_and_phase10_closes_l2 PASSED [ 38%]
tests/ifc_repair/test_property_admissibility.py::test_valid_standard_selection_constructs_exact_intent_from_record_and_claim PASSED [ 39%]
tests/ifc_repair/test_property_admissibility.py::test_inherited_wall_property_remains_authorable_for_wall_standard_case PASSED [ 39%]
tests/ifc_repair/test_property_admissibility.py::test_resolved_property_with_incompatible_value_is_rejected_after_selection[IfcWindow-\u7a97\u7684\u9632\u706b\u7b49\u7ea7-True-Pset_WindowCommon.FireRating] PASSED [ 39%]
tests/ifc_repair/test_property_admissibility.py::test_resolved_property_with_incompatible_value_is_rejected_after_selection[IfcDoor-door fire rating-True-Pset_DoorCommon.FireRating] PASSED [ 39%]
tests/ifc_repair/test_property_admissibility.py::test_resolved_property_with_incompatible_value_is_rejected_after_selection[IfcColumn-column load bearing-yes-Pset_ColumnCommon.LoadBearing] PASSED [ 39%]
tests/ifc_repair/test_property_admissibility.py::test_resolved_property_with_incompatible_value_is_rejected_after_selection[IfcBeam-beam reference code-42-Pset_BeamCommon.Reference] PASSED [ 40%]
tests/ifc_repair/test_property_admissibility.py::test_resolved_property_with_incompatible_value_is_rejected_after_selection[IfcWall-wall acoustic performance flag-True-Pset_WallCommon.AcousticRating] PASSED [ 40%]
tests/ifc_repair/test_property_admissibility.py::test_one_defect_matrix_fails_before_exact_intent[<lambda>-PROPERTY_CANDIDATE_NOT_OFFERED] PASSED [ 40%]
tests/ifc_repair/test_property_admissibility.py::test_one_defect_matrix_fails_before_exact_intent[<lambda>-PROPERTY_TARGET_CLASS_INAPPLICABLE] PASSED [ 40%]
tests/ifc_repair/test_property_admissibility.py::test_one_defect_matrix_fails_before_exact_intent[<lambda>-PROPERTY_SCALAR_TEMPLATE_UNSUPPORTED] PASSED [ 40%]
tests/ifc_repair/test_property_admissibility.py::test_one_defect_matrix_fails_before_exact_intent[<lambda>-PROPERTY_AUTHORITATIVE_RECORD_MISSING] PASSED [ 40%]
tests/ifc_repair/test_property_admissibility.py::test_one_defect_matrix_fails_before_exact_intent[<lambda>-PROPERTY_QUERY_CLAIM_MISMATCH] PASSED [ 41%]
tests/ifc_repair/test_property_admissibility.py::test_one_defect_matrix_fails_before_exact_intent[<lambda>-PROPERTY_VALUE_TYPE_INCOMPATIBLE] PASSED [ 41%]
tests/ifc_repair/test_property_admissibility.py::test_one_defect_matrix_fails_before_exact_intent[<lambda>-PROPERTY_UNIT_INCOMPATIBLE] PASSED [ 41%]
tests/ifc_repair/test_property_admissibility.py::test_one_defect_matrix_fails_before_exact_intent[<lambda>-PROPERTY_OCCURRENCE_SCOPE_REQUIRED] PASSED [ 41%]
tests/ifc_repair/test_property_admissibility.py::test_one_defect_matrix_fails_before_exact_intent[<lambda>-PROPERTY_RETRIEVAL_BELOW_FLOOR] PASSED [ 41%]
tests/ifc_repair/test_property_admissibility.py::test_one_defect_matrix_fails_before_exact_intent[<lambda>-PROPERTY_DECISION_CONFLICT_UNRESOLVED] PASSED [ 42%]
tests/ifc_repair/test_property_admissibility.py::test_one_defect_matrix_fails_before_exact_intent[<lambda>-PROPERTY_DECISION_SCHEMA_INVALID] PASSED [ 42%]
tests/ifc_repair/test_property_admissibility.py::test_one_defect_matrix_fails_before_exact_intent[<lambda>-PROPERTY_DECISION_BINDING_MISMATCH0] PASSED [ 42%]
tests/ifc_repair/test_property_admissibility.py::test_one_defect_matrix_fails_before_exact_intent[<lambda>-PROPERTY_DECISION_BINDING_MISMATCH1] PASSED [ 42%]
tests/ifc_repair/test_property_admissibility.py::test_one_defect_matrix_fails_before_exact_intent[<lambda>-PROPERTY_DECISION_BINDING_MISMATCH2] PASSED [ 42%]
tests/ifc_repair/test_property_admissibility.py::test_one_defect_matrix_fails_before_exact_intent[<lambda>-PROPERTY_EVIDENCE_SCHEMA_INVALID] PASSED [ 42%]
tests/ifc_repair/test_property_admissibility.py::test_project_candidate_requires_explicit_confirmation_and_no_exact_intent PASSED [ 43%]
tests/ifc_repair/test_property_admissibility.py::test_vector_top1_or_large_margin_cannot_bypass_stage_1_5 PASSED [ 43%]
tests/ifc_repair/test_property_admissibility.py::test_valid_non_top1_selection_with_small_margin_is_not_program_rejected PASSED [ 43%]
tests/ifc_repair/test_property_admissibility.py::test_passed_result_routes_through_existing_exact_resolver_and_binder PASSED [ 43%]
tests/ifc_repair/test_property_admissibility.py::test_plane_angle_slope_passes_standard_admissibility_and_binder PASSED [ 43%]
tests/ifc_repair/test_property_claim_scope_normalization.py::test_null_scope_claim_builds_occurrence_direct_property_query PASSED [ 43%]
tests/ifc_repair/test_property_claim_scope_normalization.py::test_durable_coordinator_uses_normalized_query_scope PASSED [ 44%]
tests/ifc_repair/test_property_claim_scope_normalization.py::test_public_resolution_normalizes_claim_once_for_resolver_and_evidence PASSED [ 44%]
tests/ifc_repair/test_property_resolution_api.py::test_repair_api_from_environment_shares_provider_and_property_config PASSED [ 44%]
tests/ifc_repair/test_property_resolution_api.py::test_public_natural_property_path_orders_all_three_provider_stages PASSED [ 44%]
tests/ifc_repair/test_property_resolution_api.py::test_explicit_canonical_and_no_property_bypass_stage_1_5[exact] PASSED [ 44%]
tests/ifc_repair/test_property_resolution_api.py::test_explicit_canonical_and_no_property_bypass_stage_1_5[none] PASSED [ 45%]
tests/ifc_repair/test_property_resolution_api.py::test_property_clarification_resumes_stored_candidate_without_second_llm_call PASSED [ 45%]
tests/ifc_repair/test_property_resolution_api.py::test_property_clarification_with_candidates_accepts_add_detail PASSED [ 45%]
tests/ifc_repair/test_property_resolution_api.py::test_unsupported_intent_is_state_bound_before_terminal_publication PASSED [ 45%]
tests/ifc_repair/test_property_resolution_api.py::test_property_resolution_unsupported_is_terminal_before_stage_2 PASSED [ 45%]
tests/ifc_repair/test_property_resolution_api.py::test_property_add_detail_starts_a_new_claim_lineage_in_the_same_run PASSED [ 45%]
tests/ifc_repair/test_property_resolution_api.py::test_property_selection_is_bound_to_one_claim_within_an_operation PASSED [ 46%]
tests/ifc_repair/test_published_contract_reachability.py::test_v03_door_few_shot_teaches_reachable_contract[door-add-v0.3-clarification.json] PASSED [ 46%]
tests/ifc_repair/test_published_contract_reachability.py::test_v03_door_few_shot_teaches_reachable_contract[door-add-v0.3-complete.json] PASSED [ 46%]
tests/ifc_repair/test_published_contract_reachability.py::test_v03_door_few_shot_teaches_reachable_contract[door-add-v0.3-type-reuse.json] PASSED [ 46%]
tests/ifc_repair/test_published_contract_reachability.py::test_v03_door_few_shot_teaches_reachable_contract[door-add-v0.3-unsupported.json] PASSED [ 46%]
tests/ifc_repair/test_published_contract_reachability.py::test_v03_door_few_shot_teaches_reachable_contract[door-fill-v0.3-clarification.json] PASSED [ 47%]
tests/ifc_repair/test_published_contract_reachability.py::test_v03_door_few_shot_teaches_reachable_contract[door-fill-v0.3-complete.json] PASSED [ 47%]
tests/ifc_repair/test_published_contract_reachability.py::test_v03_door_few_shot_teaches_reachable_contract[door-fill-v0.3-type-reuse.json] PASSED [ 47%]
tests/ifc_repair/test_published_contract_reachability.py::test_v03_door_few_shot_teaches_reachable_contract[door-fill-v0.3-unsupported.json] PASSED [ 47%]
tests/ifc_repair/test_published_contract_reachability.py::test_legacy_v02_enum_shot_documents_the_gap[door-add-v0.2-complete.json] PASSED [ 47%]
tests/ifc_repair/test_published_contract_reachability.py::test_legacy_v02_enum_shot_documents_the_gap[door-add-v0.2-clarification.json] PASSED [ 47%]
tests/ifc_repair/test_published_contract_reachability.py::test_v03_profiles_registered_and_selected[door.add-with-opening.v0.3-add_door_with_opening_to_wall] PASSED [ 48%]
tests/ifc_repair/test_published_contract_reachability.py::test_v03_profiles_registered_and_selected[door.fill-existing-opening.v0.3-fill_existing_opening_with_door] PASSED [ 48%]
tests/ifc_repair/test_published_contract_reachability.py::test_v03_profile_publishes_enum_and_tolerance_rules[door.add-with-opening.v0.3] PASSED [ 48%]
tests/ifc_repair/test_published_contract_reachability.py::test_v03_profile_publishes_enum_and_tolerance_rules[door.fill-existing-opening.v0.3] PASSED [ 48%]
tests/ifc_repair/test_published_contract_reachability.py::test_window_profile_publishes_tolerance_rule PASSED [ 48%]
tests/ifc_repair/test_published_contract_reachability.py::test_window_operation_selects_v02_profile PASSED [ 49%]
tests/ifc_repair/test_published_contract_reachability.py::test_published_enum_payload_resolves[door.add-with-opening.v0.3-add_door_with_opening_to_wall-SINGLE_SWING_LEFT] PASSED [ 49%]
tests/ifc_repair/test_published_contract_reachability.py::test_published_enum_payload_resolves[door.add-with-opening.v0.3-add_door_with_opening_to_wall-SINGLE_SWING_RIGHT] PASSED [ 49%]
tests/ifc_repair/test_published_contract_reachability.py::test_published_enum_payload_resolves[door.fill-existing-opening.v0.3-fill_existing_opening_with_door-SINGLE_SWING_LEFT] PASSED [ 49%]
tests/ifc_repair/test_published_contract_reachability.py::test_published_enum_payload_resolves[door.fill-existing-opening.v0.3-fill_existing_opening_with_door-SINGLE_SWING_RIGHT] PASSED [ 49%]
tests/ifc_repair/test_published_contract_reachability.py::test_published_viewpoint_payload_resolves PASSED [ 49%]
tests/ifc_repair/test_published_contract_reachability.py::test_enum_without_confirmation_still_clarifies[SINGLE_SWING_LEFT] PASSED [ 50%]
tests/ifc_repair/test_published_contract_reachability.py::test_enum_without_confirmation_still_clarifies[SINGLE_SWING_RIGHT] PASSED [ 50%]
tests/ifc_repair/test_published_contract_reachability.py::test_unsupported_enum_still_fails_closed PASSED [ 50%]
tests/ifc_repair/test_published_contract_reachability.py::test_confirmation_flag_alone_does_not_authorize PASSED [ 50%]
tests/ifc_repair/test_r1_evaluation_budget.py::test_r1_budget_keeps_180_seconds_as_nonblocking_slo PASSED [ 50%]
tests/ifc_repair/test_r1_evaluation_budget.py::test_live_executor_policy_wrapper_records_recoverable_configuration PASSED [ 50%]
tests/ifc_repair/test_r1_evaluation_budget.py::test_r1_stops_on_any_failed_case_contract PASSED [ 51%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_accepts_target_select_resume_without_stage1 <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 51%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_rejects_h3_resume_without_lineage <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 51%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_rejects_h3_resume_stage_order_drift <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 51%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_accepts_explicit_add_detail_round_contract <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 51%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_plan07_contract_none_keeps_single_round_stage_order <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 52%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_rejects_rank_regression_without_round_contract <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 52%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_requires_lineage_on_second_stage1_round <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 52%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_rejects_swapped_round_lineage <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 52%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_requires_each_new_round_to_start_at_one <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 52%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_rejects_stage2_before_final_resolution <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 52%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_accepts_arbitrary_case_contract <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 53%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_rejects_profile_identity_drift[stage1] <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 53%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_rejects_profile_identity_drift[stage2] <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 53%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_rejects_stage15_template_drift <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 53%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_rejects_thinking_mode_drift[request] <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 53%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_rejects_thinking_mode_drift[metadata] <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 54%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_rejects_non_live_provenance[fallback] <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 54%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_rejects_non_live_provenance[private] <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 54%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_rejects_lineage_drift[ordinal] <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 54%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_rejects_lineage_drift[parent] <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 54%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_accepts_a_hash_chained_stage_retry <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 54%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_rejects_cross_stage_reordering <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 55%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_requires_each_stage_chain_to_start_at_one[stage1] <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 55%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_requires_each_stage_chain_to_start_at_one[property_resolution] <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 55%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_requires_each_stage_chain_to_start_at_one[stage2] <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 55%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_rejects_a_stage_retry_gap <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 55%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_rejects_more_than_two_stage15_attempts_per_claim <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 56%]
tests/ifc_repair/test_r1_live_attempt_audit.py::test_r1_live_attempt_audit_allows_a_second_stage15_claim_to_restart_at_one <- ..\bimnet\tests\ifc_repair\test_r1_live_attempt_audit.py PASSED [ 56%]
tests/ifc_repair/test_repair_api_resource_lifecycle.py::test_source_schema_probe_does_not_retain_open_model PASSED [ 56%]
tests/ifc_repair/test_repair_intent_prompt_v010.py::test_v010_remains_registered_and_freezes_internal_id_boundary PASSED [ 56%]
tests/ifc_repair/test_repair_intent_prompt_v011.py::test_v011_remains_registered_and_forbids_implicit_root_attribute_inference PASSED [ 56%]
tests/ifc_repair/test_repair_intent_prompt_v011.py::test_v011_public_stage1_accepts_property_and_explicit_tag_boundaries PASSED [ 56%]
tests/ifc_repair/test_repair_intent_prompt_v012.py::test_v012_is_current_and_preserves_declared_geometry_precision PASSED [ 57%]
tests/ifc_repair/test_repair_intent_prompt_v09.py::test_v09_freezes_property_value_contract PASSED [ 57%]
tests/ifc_repair/test_repair_intent_prompt_v09.py::test_property_value_failure_family_covers_boolean_literal_and_missing_value PASSED [ 57%]
tests/ifc_repair/test_repair_intent_v05.py::test_v05_round_trips_routing_source_exactly PASSED [ 57%]
tests/ifc_repair/test_repair_intent_v05.py::test_v05_rejects_missing_extra_or_malformed_routing[<lambda>-/operations/0] PASSED [ 57%]
tests/ifc_repair/test_repair_intent_v05.py::test_v05_rejects_missing_extra_or_malformed_routing[<lambda>-/operations/0/routing_intent] PASSED [ 57%]
tests/ifc_repair/test_repair_intent_v05.py::test_v05_rejects_missing_extra_or_malformed_routing[<lambda>-/operations/0/routing_intent/component_family] PASSED [ 58%]
tests/ifc_repair/test_repair_intent_v05.py::test_v05_adds_door_scope_without_mutating_historical_contracts PASSED [ 58%]
tests/ifc_repair/test_repair_intent_v05.py::test_v04_still_rejects_routing_field PASSED [ 58%]
tests/ifc_repair/test_repair_intent_v07.py::test_type_intent_failure_family_is_frozen_with_the_live_phrase PASSED [ 58%]
tests/ifc_repair/test_repair_intent_v07.py::test_v07_is_append_only_and_preserves_v06_registered_bytes PASSED [ 58%]
tests/ifc_repair/test_repair_intent_v07.py::test_v07_round_trips_all_three_representation_states[beam-None] PASSED [ 59%]
tests/ifc_repair/test_repair_intent_v07.py::test_v07_round_trips_all_three_representation_states[column-None] PASSED [ 59%]
tests/ifc_repair/test_repair_intent_v07.py::test_v07_round_trips_all_three_representation_states[beam-prototype_intent2] PASSED [ 59%]
tests/ifc_repair/test_repair_intent_v07.py::test_v07_round_trips_all_three_representation_states[column-prototype_intent3] PASSED [ 59%]
tests/ifc_repair/test_repair_intent_v07.py::test_v07_round_trips_all_three_representation_states[beam-prototype_intent4] PASSED [ 59%]
tests/ifc_repair/test_repair_intent_v07.py::test_v07_stage1_exposes_type_rules_in_compact_profiles_not_few_shots PASSED [ 59%]
tests/ifc_repair/test_repair_intent_v07.py::test_stage1_never_rewrites_selection_required_from_provider_output PASSED [ 60%]
tests/ifc_repair/test_repair_intent_v07.py::test_v07_prompt_states_the_three_type_states_without_compatibility PASSED [ 60%]
tests/ifc_repair/test_repair_intent_v07.py::test_v03_profiles_use_new_schema_and_stage2_loads_only_bound_few_shots PASSED [ 60%]
tests/ifc_repair/test_repair_intent_v07.py::test_default_registry_binds_current_structural_profiles_only PASSED [ 60%]
tests/ifc_repair/test_repair_intent_v08.py::test_clause_role_failure_family_is_frozen_but_not_an_exhaustive_deny_list PASSED [ 60%]
tests/ifc_repair/test_repair_intent_v08.py::test_v08_is_append_only_and_has_the_same_json_shape_as_v07 PASSED [ 61%]
tests/ifc_repair/test_repair_intent_v08.py::test_v08_prompt_teaches_roles_with_representative_micro_shapes PASSED [ 61%]
tests/ifc_repair/test_repair_intent_v08.py::test_v08_stage1_uses_every_current_compact_profile_without_full_fewshots PASSED [ 61%]
tests/ifc_repair/test_repair_intent_v08.py::test_repair_api_defaults_to_v08_without_mutating_v07_callers PASSED [ 61%]
tests/ifc_repair/test_repair_milestone_r1_proof_assembler.py::test_execution_result_must_be_one_passed_uninterrupted_frozen_run PASSED [ 61%]
tests/ifc_repair/test_repair_milestone_r1_proof_assembler.py::test_h4_terminal_and_collection_case_preserve_no_output_contract PASSED [ 61%]
tests/ifc_repair/test_repair_milestone_r1_proof_assembler.py::test_success_collection_case_declares_repair_artifacts_and_authority PASSED [ 62%]
tests/ifc_repair/test_repair_milestone_r1_proof_assembler.py::test_current_success_terminal_payload_binds_manifest_and_status PASSED [ 62%]
tests/ifc_repair/test_repair_milestone_r1_proof_assembler.py::test_current_structural_stage2_selection_uses_stage2_profile PASSED [ 62%]
tests/ifc_repair/test_repair_milestone_r1_proof_assembler.py::test_h3_state_lineage_binds_resolution_reason_to_clarification_reason PASSED [ 62%]
tests/ifc_repair/test_repair_milestone_r1_proof_assembler.py::test_m1_rejection_reason_is_bound_to_retained_admission PASSED [ 62%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_case_files_hashes_the_declared_report_and_rejects_tamper PASSED [ 63%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_case_files_rejects_a_declared_report_outside_files_hash_coverage PASSED [ 63%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_declared_core_artifacts_must_match_the_case_local_files_role PASSED [ 63%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_m1_frozen_model_request_resume_and_effective_hash_are_authoritative PASSED [ 63%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_request_lineage_rejects_spliced_effective_intent PASSED [ 63%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_synthetic_final_model_mixed_preservation_uses_all_operations PASSED [ 63%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_property_only_global_preservation_rejects_unrelated_root_tamper PASSED [ 64%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_exact_operation_set_rejects_extra_same_changeset_operation PASSED [ 64%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_profile_binding_rejects_self_signed_noncanonical_profile PASSED [ 64%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_profile_binding_accepts_byte_exact_canonical_profile_copy PASSED [ 64%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_h3_replays_initial_ambiguity_and_compares_stable_identity_set PASSED [ 64%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_h3_replay_rejects_selected_identity_outside_current_offered_set PASSED [ 64%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_h3_state_selection_binds_dynamic_token_to_stable_identity PASSED [ 65%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_m1_resume_claim_id_is_derived_from_state_generation PASSED [ 65%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_bound_artifact_requires_a_hash_verified_transition_binding PASSED [ 65%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_success_terminal_binding_is_state_and_manifest_authoritative[state_not_succeeded] PASSED [ 65%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_success_terminal_binding_is_state_and_manifest_authoritative[successful_ifc_drift] PASSED [ 65%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_success_terminal_binding_is_state_and_manifest_authoritative[evaluation_unlisted] PASSED [ 66%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_success_terminal_binding_is_state_and_manifest_authoritative[manifest_hash_drift] PASSED [ 66%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_success_terminal_binding_is_state_and_manifest_authoritative[application_drift] PASSED [ 66%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_success_terminal_binding_accepts_exact_publication_chain PASSED [ 66%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_h4_replays_unsupported_atomic_guard_from_intent_and_state PASSED [ 66%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_h4_replay_rejects_terminal_claim_without_stage1_unsupported_evidence PASSED [ 66%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_h4_replay_rejects_stage2_or_successful_ifc_leakage PASSED [ 67%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_validate_case_h4_rejects_unbound_stage1_intent_role PASSED [ 67%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_live_provenance_binds_stage1_stage15_stage2_and_boundary PASSED [ 67%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_stage1_rounds_bind_initial_and_effective_intents_separately PASSED [ 67%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_live_provenance_rejects_cross_stage_or_isolation_tamper[property_parsed-proof.live.property_attempt_status] PASSED [ 67%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_live_provenance_rejects_cross_stage_or_isolation_tamper[property_prompt-proof.live.property_attempt_binding] PASSED [ 68%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_live_provenance_rejects_cross_stage_or_isolation_tamper[property_transport-proof.live.property_attempt_binding] PASSED [ 68%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_live_provenance_rejects_cross_stage_or_isolation_tamper[stage1_response-proof.live.stage1_binding] PASSED [ 68%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_live_provenance_rejects_cross_stage_or_isolation_tamper[stage2_response-proof.live.stage2_binding] PASSED [ 68%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_live_provenance_rejects_cross_stage_or_isolation_tamper[fallback-proof.live.attempts] PASSED [ 68%]
tests/ifc_repair/test_repair_milestone_r1_proof_reaudit.py::test_r1_live_provenance_rejects_cross_stage_or_isolation_tamper[private_attempt-proof.live.attempts] PASSED [ 68%]
